"ueln" "ncapa_fenotipica" "n_dilucion_capa_feno" "sexo" "nclase_3_imbreding" "n_lustro" "vcabeza_entreojos"
"724015140305376" 4 1 2 3 3 1
"724015140305378" 4 1 1 1 3 1
"724015140305381" 4 1 2 1 3 1
"724015140305382" 1 1 1 2 3 0
"724015140305385" 4 1 2 1 3 1
"724015140305386" 2 1 1 1 3 1
"724015140305394" 4 1 2 1 3 0
"724015140305397" 1 1 2 1 3 0
"724015140305403" 1 1 1 2 3 0
"724015140305406" 1 1 2 1 3 1
"724015140305407" 3 1 1 1 3 1
"724015140305408" 1 1 1 1 3 1
"724015140305412" 4 1 2 2 3 0
"724015140305417" 1 1 1 3 3 1
"724015140305419" 4 1 1 1 3 0
"724015140305420" 4 1 2 1 3 0
"724015140305421" 4 1 2 1 3 0
"724015140305423" 4 1 1 1 3 0
"724015140305424" 4 1 2 1 3 1
"724015140305425" 1 1 1 1 3 1
"724015140305426" 1 1 2 1 3 1
"724015140305428" 1 1 2 1 3 1
"724015140305429" 4 1 1 1 3 1
"724015140305430" 4 1 1 1 3 1
"724015140305434" 4 1 1 1 3 1
"724015140305435" 3 1 2 1 3 1
"724015140305438" 1 1 2 1 3 1
"724015140305439" 1 1 2 1 3 1
"724015140305440" 1 1 1 2 3 0
"724015140305441" 4 1 1 1 3 1
"724015140305442" 1 1 1 1 3 1
"724015140305443" 2 1 1 1 3 1
"724015140305444" 1 1 2 1 3 1
"724015140305445" 1 1 2 1 3 1
"724015140305446" 2 1 1 1 3 1
"724015140305448" 2 1 1 1 3 0
"724015140305449" 3 1 1 1 3 1
"724015140305454" 4 1 2 1 3 1
"724015140305456" 1 1 1 1 3 1
"724015140305457" 1 1 1 1 3 1
"724015140305458" 1 1 1 1 3 1
"724015140305460" 1 1 2 1 3 1
"724015140305462" 1 1 1 1 3 1
"724015140305463" 4 1 1 1 3 1
"724015140305466" 1 1 2 1 3 1
"724015140305467" 1 1 2 1 3 1
"724015140305468" 1 1 2 1 3 1
"724015140305469" 3 1 1 2 3 1
"724015140305471" 3 1 1 1 3 1
"724015140305479" 1 1 1 1 3 1
"724015140305480" 3 1 1 1 3 1
"724015140305482" 3 1 1 1 3 1
"724015140305485" 1 1 2 1 3 1
"724015140305487" 3 1 1 1 3 1
"724015140305488" 3 1 1 1 3 1
"724015140305490" 3 1 2 1 3 1
"724015140305492" 1 1 2 1 3 1
"724015140305494" 2 1 2 1 3 1
"724015140305499" 1 1 1 1 3 1
"724015140305500" 1 1 2 1 3 0
"724015140305507" 2 1 2 1 3 0
"724015140305509" 1 1 1 1 3 1
"724015140305514" 1 1 2 2 3 1
"724015140305517" 1 1 1 1 3 0
"724015140305518" 2 1 2 1 3 0
"724015140305520" 1 1 2 1 3 0
"724015140305526" 3 1 2 1 3 0
"724015140305527" 1 1 2 1 3 1
"724015140305533" 2 1 2 1 3 0
"724015140305537" 1 1 2 1 3 0
"724015140305539" 1 1 1 1 3 0
"724015140305540" 4 1 1 2 3 0
"724015140305541" 4 1 2 1 3 1
"724015140305542" 4 1 1 1 3 0
"724015140305544" 4 1 2 2 3 0
"724015140305545" 1 1 1 2 3 1
"724015140305546" 4 1 2 1 3 0
"724015140305549" 4 1 2 1 3 0
"724015140305556" 1 1 2 1 3 1
"724015140305558" 4 1 1 1 3 0
"724015140305560" 2 1 2 1 3 0
"724015140305561" 4 1 1 1 3 0
"724015140305564" 1 1 1 1 3 0
"724015140305574" 1 1 1 2 3 1
"724015140305578" 1 1 1 3 3 1
"724015140305579" 2 1 1 1 3 0
"724015140305580" 1 1 1 1 3 1
"724015140305589" 1 1 1 1 3 0
"724015140305590" 4 1 2 1 3 1
"724015140305591" 1 1 2 1 3 0
"724015140305592" 1 1 2 1 3 1
"724015140305593" 1 1 2 1 3 1
"724015140305598" 1 1 1 1 3 0
"724015140305599" 1 1 1 1 3 0
"724015140305600" 3 1 2 1 3 0
"724015140305602" 1 1 1 1 3 0
"724015140305603" 3 1 2 1 3 0
"724015140305612" 1 1 2 1 3 0
"724015140305613" 1 1 2 1 3 1
"724015140305617" 4 1 2 1 3 1
"724015140305619" 1 1 2 1 3 1
"724015140305620" 1 1 2 2 3 0
"724015140305621" 4 1 2 1 3 0
"724015140305622" 3 1 1 1 3 0
"724015140305623" 4 1 1 1 3 0
"724015140305624" 2 1 2 1 3 0
"724015140305625" 4 1 2 1 3 0
"724015140305627" 4 1 1 1 3 0
"724015140305628" 4 1 2 1 3 1
"724015140305634" 1 1 2 1 3 1
"724015140305640" 4 1 2 1 3 1
"724015140305648" 4 1 1 3 3 1
"724015140305651" 1 1 2 1 3 0
"724015140305653" 1 1 2 1 3 0
"724015140305657" 4 1 1 1 3 0
"724015140305660" 4 1 2 1 3 1
"724015140305661" 1 1 2 1 3 1
"724015140305665" 3 1 2 1 3 1
"724015140305667" 1 1 2 1 3 1
"724015140305669" 4 1 1 1 3 0
"724015140305674" 1 1 1 1 3 0
"724015140305678" 4 1 2 1 3 1
"724015140305682" 1 1 2 1 3 0
"724015140305684" 3 1 2 1 3 1
"724015140305687" 1 1 2 1 3 0
"724015140305689" 4 1 2 1 3 0
"724015140305695" 1 1 2 1 3 1
"724015140305697" 4 1 1 1 3 0
"724015140305700" 1 1 2 1 3 0
"724015140305703" 4 1 2 1 3 1
"724015140305704" 4 1 2 1 3 0
"724015140305707" 2 1 2 1 3 0
"724015140305711" 1 1 2 1 3 1
"724015140305712" 2 1 2 1 3 1
"724015140305713" 1 1 1 1 3 0
"724015140305714" 1 1 2 1 3 1
"724015140305715" 4 1 2 1 3 1
"724015140305718" 1 1 2 1 3 1
"724015140305720" 1 1 1 1 3 1
"724015140305727" 2 1 1 1 3 0
"724015140305729" 4 1 2 1 3 1
"724015140305732" 1 1 1 1 3 0
"724015140305735" 4 1 2 2 3 1
"724015140305736" 1 1 1 2 3 1
"724015140305738" 4 1 2 2 3 0
"724015140305740" 3 1 1 2 3 0
"724015140305741" 4 1 2 2 3 0
"724015140305742" 4 1 1 2 3 1
"724015140305743" 1 1 2 1 3 1
"724015140305744" 1 1 1 2 3 1
"724015140305745" 3 1 1 1 3 1
"724015140305746" 1 1 1 1 3 1
"724015140305748" 4 1 2 1 3 0
"724015140305749" 4 1 2 1 3 0
"724015140305752" 4 1 1 1 3 1
"724015140305753" 4 1 2 1 3 1
"724015140305754" 1 1 1 1 3 1
"724015140305760" 4 1 2 1 3 0
"724015140305761" 1 1 2 1 3 0
"724015140305762" 4 1 2 1 3 0
"724015140305764" 2 1 2 1 3 0
"724015140305765" 4 1 1 1 3 0
"724015140305767" 2 1 2 1 3 0
"724015140305768" 4 1 2 1 3 1
"724015140305771" 1 1 2 1 3 1
"724015140305772" 4 1 2 1 3 0
"724015140305776" 4 1 2 2 3 0
"724015140305777" 4 1 2 1 3 0
"724015140305778" 4 1 2 1 3 0
"724015140305779" 4 1 1 1 3 1
"724015140305782" 4 1 2 1 3 0
"724015140305783" 4 1 2 2 3 1
"724015140305784" 4 1 2 1 3 0
"724015140305785" 4 1 2 2 3 0
"724015140305786" 4 1 1 1 3 1
"724015140305788" 4 1 1 1 3 1
"724015140305789" 4 1 2 1 3 0
"724015140305790" 4 1 2 2 3 0
"724015140305791" 4 1 2 1 3 0
"724015140305792" 4 1 2 1 3 1
"724015140305795" 4 1 1 1 3 1
"724015140305796" 1 1 2 1 3 0
"724015140305797" 4 1 1 1 3 1
"724015140305798" 4 1 1 1 3 1
"724015140305805" 4 1 2 2 3 1
"724015140305808" 4 1 2 1 3 0
"724015140305810" 4 1 1 2 3 0
"724015140305812" 4 1 2 2 3 1
"724015140305814" 4 1 2 1 3 1
"724015140305815" 4 1 2 2 3 0
"724015140305816" 4 1 2 1 3 0
"724015140305822" 1 1 2 1 3 1
"724015140305823" 4 1 1 1 3 0
"724015140305824" 3 1 1 1 3 1
"724015140305826" 1 1 2 1 3 1
"724015140305828" 1 1 2 2 3 1
"724015140305832" 4 1 1 2 3 1
"724015140305833" 1 1 2 2 3 1
"724015140305838" 4 1 2 2 3 1
"724015140305842" 4 1 2 2 3 1
"724015140305844" 4 1 2 2 3 0
"724015140305845" 4 1 2 2 3 0
"724015140305846" 4 1 1 2 3 0
"724015140305848" 4 1 2 2 3 1
"724015140305849" 4 1 1 1 3 1
"724015140305850" 4 1 2 1 3 1
"724015140305853" 3 1 2 1 3 0
"724015140305854" 1 1 2 1 3 1
"724015140305856" 1 1 2 1 3 1
"724015140305859" 1 1 2 1 3 1
"724015140305861" 1 1 2 1 3 0
"724015140305864" 4 1 2 1 3 1
"724015140305865" 4 1 1 1 3 1
"724015140305866" 1 1 1 1 3 1
"724015140305868" 1 1 2 1 3 0
"724015140305869" 4 1 2 1 3 1
"724015140305870" 4 1 2 1 3 0
"724015140305871" 4 1 2 1 3 0
"724015140305872" 4 1 2 2 3 1
"724015140305879" 4 1 1 2 3 1
"724015140305881" 2 1 1 2 3 0
"724015140305882" 4 1 2 1 3 1
"724015140305883" 3 1 2 1 3 1
"724015140305890" 4 1 2 2 3 1
"724015140305892" 4 1 1 2 3 0
"724015140305895" 3 1 1 3 3 1
"724015140305898" 3 1 1 3 3 1
"724015140305903" 1 1 2 1 3 0
"724015140305905" 1 1 2 2 3 0
"724015140305910" 1 1 1 2 3 0
"724015140305911" 3 1 1 1 3 0
"724015140305912" 1 1 2 1 3 0
"724015140305914" 1 1 2 2 3 0
"724015140305915" 1 1 2 2 3 1
"724015140305916" 1 1 1 2 3 1
"724015140305917" 3 1 2 1 3 0
"724015140305919" 3 1 2 1 3 1
"724015140305920" 1 1 2 2 3 0
"724015140305921" 1 1 2 1 3 0
"724015140305922" 4 1 2 1 3 0
"724015140305923" 1 1 2 1 3 0
"724015140305924" 4 1 2 1 3 0
"724015140305926" 4 1 1 1 3 1
"724015140305927" 4 1 2 1 3 1
"724015140305939" 2 1 1 3 3 1
"724015140305941" 1 1 2 1 3 0
"724015140305943" 1 1 2 1 3 1
"724015140305944" 4 1 1 1 3 0
"724015140305947" 1 1 2 1 3 0
"724015140305950" 2 1 2 1 3 0
"724015140305951" 4 1 2 2 3 1
"724015140305952" 4 1 1 1 3 1
"724015140305953" 1 1 2 1 3 0
"724015140305960" 4 1 1 2 3 0
"724015140305964" 4 1 2 1 3 1
"724015140305974" 3 1 2 1 3 1
"724015140305975" 3 1 2 1 3 1
"724015140305977" 3 1 1 2 3 1
"724015140305982" 4 1 1 1 3 1
"724015140305986" 4 1 2 1 3 1
"724015140305988" 1 1 2 2 3 0
"724015140305989" 4 1 2 2 3 0
"724015140305997" 1 1 2 1 3 1
"724015140305998" 3 1 2 2 3 1
"724015140305999" 1 1 2 2 3 1
"724015140306001" 4 1 2 1 3 1
"724015140306004" 1 1 1 1 3 1
"724015140306006" 1 1 2 1 3 0
"724015140306007" 1 1 2 1 3 0
"724015140306008" 1 1 2 1 3 1
"724015140306009" 1 1 2 1 3 0
"724015140306011" 4 1 2 1 3 0
"724015140306013" 4 1 1 1 3 1
"724015140306016" 4 1 1 1 3 0
"724015140306018" 4 1 2 1 3 1
"724015140306020" 1 1 1 1 3 1
"724015140306021" 4 1 2 1 3 1
"724015140306022" 4 1 2 1 3 1
"724015140306023" 1 1 2 1 3 1
"724015140306026" 4 1 2 1 3 1
"724015140306027" 2 1 2 1 3 0
"724015140306028" 4 1 1 1 3 1
"724015140306030" 4 1 2 1 3 0
"724015140306033" 1 1 2 1 3 1
"724015140306036" 2 1 2 1 3 1
"724015140306037" 4 1 2 1 3 1
"724015140306041" 4 1 1 1 3 1
"724015140306042" 2 1 1 1 3 1
"724015140306045" 1 1 1 1 3 0
"724015140306047" 4 1 2 1 3 1
"724015140306050" 2 1 1 1 3 1
"724015140306058" 3 1 2 1 3 0
"724015140306063" 4 1 1 1 3 0
"724015140306064" 1 1 2 1 3 1
"724015140306065" 1 1 2 1 3 1
"724015140306066" 4 1 2 1 3 0
"724015140306068" 4 1 2 2 3 1
"724015140306069" 4 1 2 1 3 1
"724015140306071" 4 1 2 1 3 1
"724015140306077" 2 1 1 1 3 0
"724015140306078" 1 1 2 1 3 1
"724015140306080" 1 1 2 1 3 1
"724015140306081" 2 1 2 1 3 1
"724015140306082" 2 1 2 1 3 1
"724015140306084" 1 2 1 1 3 1
"724015140306086" 3 1 2 1 3 1
"724015140306088" 3 1 1 2 3 1
"724015140306090" 3 1 1 1 3 1
"724015140306091" 3 1 2 1 3 1
"724015140306093" 3 1 2 3 3 1
"724015140306094" 3 1 2 1 3 1
"724015140306095" 4 1 2 1 3 1
"724015140306096" 1 1 2 1 3 1
"724015140306098" 3 1 1 1 3 1
"724015140306099" 3 1 2 1 3 1
"724015140306101" 3 1 2 1 3 1
"724015140306102" 3 1 1 1 3 1
"724015140306103" 2 1 2 3 3 0
"724015140306107" 1 1 2 1 3 1
"724015140306108" 3 1 2 1 3 1
"724015140306113" 1 1 2 1 3 1
"724015140306120" 1 1 2 1 3 1
"724015140306121" 3 1 2 1 3 1
"724015140306123" 3 1 2 1 3 1
"724015140306124" 2 1 1 1 3 1
"724015140306125" 4 1 2 1 3 1
"724015140306126" 4 1 2 1 3 1
"724015140306129" 4 1 2 2 3 1
"724015140306131" 4 1 2 2 3 0
"724015140306133" 4 1 1 1 3 1
"724015140306135" 1 1 2 1 3 1
"724015140306146" 3 1 2 1 3 1
"724015140306147" 3 1 1 1 3 1
"724015140306152" 1 1 1 1 3 0
"724015140306153" 1 1 2 1 3 1
"724015140306157" 1 1 2 1 3 1
"724015140306159" 1 1 2 1 3 1
"724015140306160" 4 1 1 1 3 1
"724015140306161" 1 1 2 1 3 1
"724015140306165" 4 1 1 1 3 1
"724015140306167" 1 1 1 1 3 1
"724015140306168" 2 1 1 1 3 1
"724015140306172" 2 1 2 1 3 0
"724015140306177" 4 1 2 1 3 0
"724015140306183" 1 1 2 1 3 1
"724015140306184" 3 1 1 1 3 1
"724015140306194" 2 1 2 1 3 0
"724015140306197" 1 1 2 1 3 1
"724015140306198" 1 1 2 1 3 1
"724015140306199" 2 1 1 3 3 0
"724015140306200" 2 1 2 3 3 0
"724015140306202" 1 2 1 3 3 1
"724015140306207" 1 1 2 1 3 1
"724015140306208" 3 1 2 1 3 0
"724015140306215" 1 1 2 1 3 1
"724015140306216" 1 1 1 3 3 1
"724015140306218" 1 1 2 1 3 0
"724015140306221" 4 1 2 1 3 1
"724015140306223" 4 1 1 1 3 1
"724015140306225" 3 1 2 1 3 0
"724015140306227" 4 1 2 2 3 1
"724015140306229" 4 1 1 3 3 1
"724015140306230" 4 1 2 2 3 1
"724015140306231" 4 1 2 2 3 1
"724015140306232" 3 1 2 1 3 1
"724015140306233" 1 1 2 1 3 1
"724015140306235" 1 1 2 1 3 0
"724015140306236" 4 1 2 1 3 1
"724015140306237" 1 1 2 1 3 0
"724015140306246" 2 1 1 1 3 1
"724015140306249" 4 1 1 1 3 1
"724015140306250" 4 1 2 1 3 0
"724015140306252" 4 1 2 1 3 1
"724015140306260" 4 1 2 1 3 1
"724015140306261" 4 1 2 1 3 0
"724015140306263" 1 1 2 1 3 0
"724015140306264" 4 1 2 1 3 0
"724015140306266" 1 1 2 1 3 1
"724015140306268" 4 1 2 1 3 1
"724015140306271" 4 1 2 1 3 0
"724015140306272" 4 1 2 1 3 0
"724015140306273" 4 1 2 1 3 0
"724015140306275" 4 1 1 1 3 1
"724015140306276" 4 1 2 1 3 0
"724015140306280" 2 1 1 1 3 1
"724015140306281" 1 1 1 1 3 1
"724015140306282" 4 1 2 1 3 1
"724015140306283" 4 1 2 1 3 1
"724015140306284" 1 1 2 1 3 0
"724015140306285" 4 1 1 1 3 1
"724015140306286" 4 1 1 2 3 1
"724015140306288" 4 1 2 1 3 1
"724015140306297" 3 1 2 1 3 1
"724015140306302" 1 1 1 1 3 1
"724015140306304" 4 1 2 1 3 1
"724015140306305" 1 1 2 1 3 1
"724015140306306" 1 1 1 1 3 1
"724015140306307" 2 1 2 1 3 1
"724015140306308" 4 1 1 1 3 1
"724015140306310" 3 1 2 1 3 0
"724015140306312" 3 1 1 1 3 0
"724015140306314" 1 1 1 1 3 0
"724015140306318" 4 1 2 1 3 0
"724015140306321" 1 1 2 1 3 0
"724015140306338" 3 1 2 1 3 1
"724015140306346" 4 1 1 1 3 1
"724015140306351" 1 1 2 1 3 1
"724015140306353" 1 1 1 1 3 1
"724015140306357" 1 1 1 1 3 1
"724015140306359" 4 1 1 1 3 1
"724015140306362" 4 1 2 1 3 1
"724015140306363" 1 1 2 1 3 1
"724015140306364" 4 1 2 1 3 1
"724015140306368" 4 1 2 1 3 0
"724015140306372" 4 1 2 1 3 0
"724015140306376" 1 1 1 1 3 1
"724015140306378" 4 1 2 1 3 1
"724015140306380" 1 1 2 1 3 0
"724015140306382" 4 1 2 1 3 0
"724015140306395" 1 1 2 2 3 1
"724015140306399" 2 1 2 1 3 0
"724015140306400" 2 1 2 1 3 1
"724015140306401" 2 1 2 1 3 1
"724015140306402" 4 1 1 1 3 0
"724015140306403" 1 1 1 1 3 0
"724015140306405" 2 1 1 1 3 1
"724015140306406" 2 1 1 1 3 0
"724015140306407" 1 1 1 1 3 0
"724015140306408" 2 1 1 1 3 0
"724015140306409" 2 1 1 1 3 1
"724015140306410" 1 1 1 1 3 0
"724015140306411" 1 1 1 1 3 0
"724015140306413" 1 1 2 1 3 0
"724015140306415" 1 1 1 1 3 0
"724015140306416" 1 1 2 1 3 0
"724015140306417" 4 1 1 1 3 0
"724015140306418" 1 1 2 1 3 1
"724015140306419" 1 1 2 1 3 1
"724015140306420" 4 1 2 1 3 0
"724015140306421" 1 1 2 1 3 0
"724015140306424" 1 1 2 1 3 1
"724015140306425" 4 1 2 2 3 0
"724015140306426" 1 1 2 1 3 1
"724015140306428" 4 1 2 1 3 1
"724015140306429" 4 1 1 1 3 0
"724015140306431" 1 1 1 1 3 0
"724015140306432" 4 1 2 1 3 1
"724015140306435" 4 1 1 1 3 1
"724015140306441" 4 1 2 1 3 0
"724015140306442" 4 1 2 1 3 0
"724015140306443" 4 1 1 1 3 1
"724015140306444" 4 1 1 1 3 1
"724015140306445" 4 1 1 1 3 0
"724015140306447" 1 1 1 1 3 0
"724015140306450" 4 1 2 1 3 1
"724015140306451" 1 1 2 1 3 0
"724015140306452" 4 1 2 1 3 1
"724015140306453" 4 1 1 1 3 0
"724015140306454" 1 1 1 1 3 1
"724015140306455" 3 1 2 1 3 1
"724015140306456" 1 1 2 1 3 1
"724015140306457" 4 1 1 2 3 1
"724015140306458" 1 1 2 1 3 0
"724015140306459" 1 1 2 3 3 0
"724015140306461" 4 1 1 1 3 1
"724015140306462" 1 1 2 3 3 1
"724015140306463" 1 1 2 3 3 0
"724015140306464" 4 1 1 3 3 1
"724015140306465" 4 1 1 1 3 1
"724015140306466" 4 1 1 2 3 0
"724015140306473" 1 1 2 1 3 1
"724015140306475" 1 1 1 1 3 0
"724015140306477" 1 1 2 3 3 0
"724015140306486" 3 1 2 1 3 1
"724015140306490" 1 1 2 2 3 1
"724015140306494" 1 1 2 1 3 0
"724015140306496" 1 1 2 1 3 1
"724015140306503" 1 1 2 1 3 1
"724015140306507" 4 1 1 2 3 0
"724015140306510" 1 1 2 1 3 1
"724015140306513" 4 1 1 1 3 1
"724015140306514" 3 1 1 1 3 0
"724015140306515" 3 1 1 1 3 0
"724015140306524" 4 1 1 1 3 0
"724015140306525" 2 1 2 2 3 0
"724015140306526" 1 1 1 3 3 0
"724015140306527" 4 1 1 1 3 1
"724015140306528" 4 1 2 1 3 0
"724015140306530" 4 1 2 1 3 0
"724015140306532" 4 1 2 1 3 0
"724015140306535" 1 1 2 1 3 1
"724015140306537" 2 1 2 1 3 1
"724015140306549" 1 1 1 1 3 0
"724015140306550" 2 1 2 1 3 0
"724015140306551" 1 1 1 1 3 1
"724015140306554" 1 1 2 1 3 1
"724015140306558" 4 1 1 1 3 1
"724015140306569" 1 1 1 1 3 0
"724015140306572" 2 1 2 1 3 1
"724015140306573" 2 1 2 1 3 1
"724015140306576" 1 1 1 1 3 0
"724015140306579" 1 1 2 1 3 1
"724015140306582" 2 1 1 1 3 1
"724015140306583" 1 1 2 1 3 1
"724015140306587" 2 1 1 2 3 0
"724015140306588" 1 1 2 2 3 0
"724015140306589" 1 1 2 1 3 0
"724015140306591" 1 1 2 2 3 0
"724015140306592" 3 1 2 2 3 1
"724015140306593" 3 1 2 1 3 0
"724015140306595" 1 1 2 1 3 1
"724015140306596" 1 1 2 1 3 0
"724015140306598" 1 1 2 1 3 1
"724015140306599" 4 1 2 1 3 1
"724015140306603" 4 1 2 1 3 1
"724015140306604" 4 1 1 1 3 1
"724015140306605" 4 1 2 1 3 1
"724015140306607" 4 1 1 1 3 0
"724015140306608" 1 1 2 1 3 0
"724015140306610" 4 1 2 1 3 0
"724015140306611" 4 1 2 1 3 1
"724015140306612" 4 1 1 1 3 1
"724015140306613" 4 1 1 1 3 1
"724015140306614" 1 1 2 1 3 0
"724015140306616" 4 1 2 1 3 0
"724015140306618" 4 1 1 1 3 1
"724015140306622" 2 1 2 2 3 0
"724015140306625" 4 1 1 1 3 1
"724015140306627" 4 1 1 1 3 0
"724015140306630" 1 1 1 1 3 0
"724015140306631" 1 1 1 1 3 1
"724015140306632" 4 1 2 1 3 0
"724015140306639" 2 1 1 1 3 1
"724015140306643" 1 1 2 1 3 0
"724015140306645" 2 1 2 1 3 0
"724015140306649" 1 1 1 3 3 0
"724015140306662" 1 1 2 1 3 0
"724015140306665" 1 1 2 1 3 0
"724015140306671" 4 1 1 1 3 0
"724015140306672" 4 1 1 1 3 0
"724015140306676" 4 1 1 1 3 1
"724015140306678" 4 1 2 1 3 0
"724015140306679" 4 1 1 1 3 0
"724015140306680" 4 1 1 1 3 0
"724015140306691" 1 1 2 1 3 1
"724015140306692" 1 1 2 3 3 0
"724015140306693" 3 1 2 1 3 1
"724015140306697" 3 1 2 1 3 0
"724015140306699" 3 1 2 1 3 0
"724015140306704" 1 1 2 1 3 0
"724015140306708" 1 1 2 1 3 1
"724015140306713" 1 1 2 1 3 1
"724015140306722" 2 1 1 1 3 1
"724015140306725" 1 1 2 1 3 1
"724015140306727" 2 1 2 1 3 1
"724015140306737" 1 1 2 1 3 0
"724015140306743" 2 1 2 1 3 0
"724015140306749" 1 1 2 1 3 0
"724015140306755" 1 1 1 1 3 1
"724015140306756" 3 1 2 3 3 0
"724015140306757" 3 1 1 1 3 1
"724015140306758" 3 1 2 1 3 1
"724015140306759" 3 1 1 1 3 0
"724015140306776" 1 1 1 1 3 0
"724015140306777" 1 1 1 1 3 1
"724015140306780" 1 1 2 1 3 1
"724015140306781" 2 1 2 1 3 0
"724015140306782" 2 1 2 1 3 1
"724015140306785" 4 1 1 1 3 1
"724015140306788" 4 1 1 2 3 0
"724015140306790" 1 1 1 1 3 0
"724015140306791" 1 1 1 1 3 0
"724015140306793" 4 1 2 1 3 0
"724015140306794" 3 1 2 1 3 1
"724015140306795" 3 1 2 1 3 0
"724015140306797" 1 1 1 1 3 0
"724015140306798" 4 1 2 1 3 0
"724015140306799" 4 1 2 1 3 0
"724015140306801" 4 1 2 1 3 0
"724015140306803" 4 1 1 1 3 0
"724015140306804" 4 1 2 1 3 0
"724015140306807" 1 1 2 1 3 0
"724015140306811" 1 1 1 1 3 0
"724015140306813" 1 1 2 1 3 0
"724015140306814" 1 1 1 2 3 0
"724015140306815" 1 1 1 1 3 0
"724015140306819" 4 1 2 1 3 0
"724015140306823" 1 1 1 1 3 1
"724015140306824" 4 1 2 1 3 0
"724015140306826" 4 1 2 1 3 1
"724015140306828" 1 1 2 1 3 1
"724015140306829" 1 1 2 1 3 0
"724015140306831" 1 1 1 1 3 0
"724015140306838" 4 1 2 1 3 0
"724015140306844" 1 1 2 1 3 0
"724015140306858" 1 1 2 1 3 0
"724015140306861" 3 1 2 1 3 0
"724015140306862" 1 1 1 1 3 0
"724015140306863" 3 1 2 1 3 0
"724015140306864" 1 1 1 1 3 0
"724015140306870" 1 1 1 1 3 0
"724015140306878" 1 1 2 1 3 0
"724015140306883" 1 1 2 1 3 1
"724015140306884" 2 1 2 1 3 1
"724015140306885" 1 1 1 1 3 1
"724015140306886" 1 1 2 1 3 1
"724015140306887" 1 1 1 1 3 1
"724015140306888" 1 1 1 1 3 1
"724015140306889" 4 1 2 1 3 1
"724015140306891" 3 1 2 1 3 1
"724015140306898" 1 1 2 1 3 1
"724015140306899" 1 1 2 1 3 0
"724015140306907" 2 1 2 1 3 0
"724015140306908" 1 1 1 1 3 1
"724015140306911" 1 1 2 1 3 1
"724015140306913" 1 1 2 1 3 1
"724015140306917" 2 1 2 1 3 0
"724015140306923" 1 1 2 1 3 0
"724015140306926" 4 1 2 1 3 0
"724015140306927" 4 1 2 1 3 0
"724015140306928" 4 1 2 1 3 1
"724015140306935" 4 1 2 1 3 1
"724015140306945" 4 1 2 1 3 0
"724015140306954" 1 1 2 1 3 0
"724015140306955" 1 1 2 1 3 0
"724015140306960" 1 1 1 1 3 0
"724015140306961" 1 1 2 1 3 0
"724015140306963" 4 1 2 1 3 0
"724015140306964" 1 1 1 1 3 0
"724015140306966" 4 1 2 1 3 1
"724015140306968" 3 1 2 3 3 0
"724015140306983" 1 1 1 1 3 0
"724015140306985" 1 1 2 1 3 1
"724015140306989" 3 1 2 1 3 0
"724015140306990" 3 1 2 1 3 0
"724015140306991" 3 1 2 1 3 0
"724015140306992" 3 1 1 1 3 0
"724015140307007" 1 1 1 1 3 0
"724015140307008" 1 1 2 1 3 0
"724015140307009" 1 1 2 1 3 1
"724015140307012" 4 1 2 1 3 1
"724015140307016" 1 1 2 1 3 1
"724015140307019" 4 1 2 1 3 1
"724015140307021" 1 1 2 1 3 0
"724015140307022" 1 1 1 1 3 1
"724015140307026" 1 1 1 2 3 1
"724015140307027" 3 1 2 2 3 1
"724015140307029" 1 1 2 1 3 1
"724015140307034" 1 1 1 1 3 0
"724015140307036" 4 1 1 1 3 0
"724015140307037" 4 1 1 1 3 1
"724015140307042" 2 1 2 1 3 0
"724015140307044" 1 1 2 1 3 0
"724015140307045" 2 1 1 1 3 1
"724015140307050" 1 1 1 1 3 0
"724015140307055" 1 1 1 1 3 1
"724015140307058" 4 1 2 1 3 1
"724015140307061" 4 1 1 1 3 1
"724015140307080" 4 1 1 1 3 1
"724015140307081" 3 1 1 1 3 1
"724015140307093" 4 1 2 1 3 0
"724015140307096" 2 1 2 1 3 1
"724015140307102" 1 1 2 1 3 1
"724015140307108" 2 1 2 1 3 1
"724015140307116" 4 1 2 1 3 1
"724015140307117" 4 1 1 1 3 0
"724015140307118" 4 1 2 1 3 1
"724015140307119" 4 1 2 1 3 0
"724015140307121" 4 1 1 1 3 0
"724015140307122" 1 1 1 1 3 1
"724015140307125" 1 1 2 1 3 1
"724015140307128" 4 1 2 1 3 0
"724015140307133" 4 1 1 1 3 1
"724015140307134" 4 1 2 1 3 1
"724015140307135" 4 1 2 1 3 1
"724015140307137" 1 1 2 1 3 1
"724015140307138" 1 1 2 1 3 0
"724015140307147" 3 1 1 1 3 1
"724015140307151" 1 1 2 1 3 1
"724015140307153" 4 1 2 1 3 0
"724015140307154" 4 1 2 1 3 1
"724015140307156" 1 1 2 1 3 1
"724015140307157" 3 1 2 1 3 0
"724015140307160" 4 1 2 1 3 0
"724015140307162" 3 1 1 1 3 1
"724015140307167" 1 1 2 2 3 1
"724015140307168" 4 1 2 1 3 0
"724015140307169" 4 1 1 1 3 0
"724015140307191" 2 1 2 1 3 1
"724015140307192" 2 1 2 1 3 0
"724015140307195" 3 1 1 1 3 0
"724015140307202" 4 1 2 3 3 0
"724015140307203" 4 1 1 1 3 1
"724015140307211" 4 1 2 1 3 1
"724015140307215" 4 1 1 1 3 0
"724015140307216" 2 1 1 1 3 1
